9.955423486037335579e+02 -2.302402715004819811e+01 -6.054584123231500570e+01 -3.759711169561104072e+01 -2.809708142128933606e+00 -1.061460357892123518e+01 4.878118908269096110e+00 -5.236429887353361678e+00 8.745816166624774679e-01 -1.516788041460491732e+00 1.075445409401290853e+00 7.060661549757689670e-01 -5.257381201590886066e-01 -3.856242293846853797e-02 8.521964334832937693e-02
-2.302402715004819811e+01 2.999639311915730673e+02 -1.151885010323367275e+01 2.170985853867494431e+00 2.955243397970318320e+00 4.356102254209156532e-01 2.258039770607982000e+00 -1.152793833770008103e+00 6.930314212836711230e-01 7.006554558296719248e-01 8.600587120876934666e-01 -1.463781654335575833e-01 -2.310976238437272567e-01 2.293194742119629703e-01 1.310778750785085156e-01
-6.054584123231500570e+01 -1.151885010323367275e+01 9.533285435949012765e+01 -1.260330068565634143e+01 -5.636815866266924324e+00 8.350520410182085129e+00 -1.361184964032274403e+00 5.959800116532931735e-01 1.673121998830220669e-01 1.937715370662400349e-01 1.160672247691155179e-01 2.643981794228520421e-01 8.580679774540712901e-02 -1.077947175991361972e-01 -1.676049475879352532e-02
-3.759711169561104072e+01 2.170985853867494431e+00 -1.260330068565634143e+01 4.124918036193182758e+01 2.924578587410143538e+00 -8.585222412838116046e-01 2.755086552309561898e-01 -2.944782009836637016e-02 1.495597725853287929e-01 -1.247419635506378244e-01 -9.536087893154657213e-02 2.414372801987177755e-02 1.836094105751523986e-01 9.515323561748877113e-02 -1.357786001431926237e-01
-2.809708142128933606e+00 2.955243397970318320e+00 -5.636815866266924324e+00 2.924578587410143538e+00 1.122704552552824531e+01 1.176164052661747006e-01 5.213321210055676252e-02 -1.262260008903782482e-01 4.634635511920928014e-02 -4.548930060408053200e-02 -8.165277325754778659e-02 -3.711138319776718236e-02 -5.227177988301812822e-02 4.377761991469593383e-02 3.598237188341068399e-02
-1.061460357892123518e+01 4.356102254209156532e-01 8.350520410182085129e+00 -8.585222412838116046e-01 1.176164052661747006e-01 5.875828083202633501e+00 -2.029680046464131804e-01 8.854872962197653241e-02 7.669206245349220741e-02 -1.503278913556243580e-02 3.149473855957805185e-02 2.128411525792565234e-02 1.247551475453358844e-02 -2.111229168536424283e-02 1.579854637074342219e-02
4.878118908269096110e+00 2.258039770607982000e+00 -1.361184964032274403e+00 2.755086552309561898e-01 5.213321210055676252e-02 -2.029680046464131804e-01 1.641067152719524636e+00 -1.652684467964460335e-01 1.010265439833742673e-01 5.860231776155632594e-02 8.037267576477437683e-03 -3.221097096699947985e-03 -2.160487058994919191e-02 -1.506273107909951448e-02 -7.291769102869155063e-04
-5.236429887353361678e+00 -1.152793833770008103e+00 5.959800116532931735e-01 -2.944782009836637016e-02 -1.262260008903782482e-01 8.854872962197653241e-02 -1.652684467964460335e-01 6.236935997847985469e-01 -2.822719320155831976e-02 9.250231690412795416e-02 1.732652931896926443e-02 1.323853913474538034e-02 5.941908357091703514e-03 1.075202185540065228e-03 -1.181503963024674482e-02
8.745816166624774679e-01 6.930314212836711230e-01 1.673121998830220669e-01 1.495597725853287929e-01 4.634635511920928014e-02 7.669206245349220741e-02 1.010265439833742673e-01 -2.822719320155831976e-02 2.056319671559899698e-01 9.607907109264931036e-03 4.332653458515320875e-03 7.416302987890519872e-03 4.188675806382704826e-05 -9.503322851715909417e-03 -3.233079549189028703e-03
-1.516788041460491732e+00 7.006554558296719248e-01 1.937715370662400349e-01 -1.247419635506378244e-01 -4.548930060408053200e-02 -1.503278913556243580e-02 5.860231776155632594e-02 9.250231690412795416e-02 9.607907109264931036e-03 1.290770375134204506e-01 1.531206432473499433e-02 2.631080399363011461e-03 -1.659711759113019535e-03 4.426707186658783259e-03 1.024613238340906646e-03
1.075445409401290853e+00 8.600587120876934666e-01 1.160672247691155179e-01 -9.536087893154657213e-02 -8.165277325754778659e-02 3.149473855957805185e-02 8.037267576477437683e-03 1.732652931896926443e-02 4.332653458515320875e-03 1.531206432473499433e-02 5.070019418562008578e-02 6.559363021288503424e-03 -3.466385741158251738e-03 -4.317937985738267911e-03 -6.042385479751375804e-05
7.060661549757689670e-01 -1.463781654335575833e-01 2.643981794228520421e-01 2.414372801987177755e-02 -3.711138319776718236e-02 2.128411525792565234e-02 -3.221097096699947985e-03 1.323853913474538034e-02 7.416302987890519872e-03 2.631080399363011461e-03 6.559363021288503424e-03 2.607705128692843280e-02 6.674896215655673481e-03 -2.235496414380866870e-03 -2.967268511187599531e-03
-5.257381201590886066e-01 -2.310976238437272567e-01 8.580679774540712901e-02 1.836094105751523986e-01 -5.227177988301812822e-02 1.247551475453358844e-02 -2.160487058994919191e-02 5.941908357091703514e-03 4.188675806382704826e-05 -1.659711759113019535e-03 -3.466385741158251738e-03 6.674896215655673481e-03 1.962083816415588836e-02 5.408423834960971767e-03 2.571625332213882398e-03
-3.856242293846853797e-02 2.293194742119629703e-01 -1.077947175991361972e-01 9.515323561748877113e-02 4.377761991469593383e-02 -2.111229168536424283e-02 -1.506273107909951448e-02 1.075202185540065228e-03 -9.503322851715909417e-03 4.426707186658783259e-03 -4.317937985738267911e-03 -2.235496414380866870e-03 5.408423834960971767e-03 1.345901372571182975e-02 4.850619781094086570e-03
8.521964334832937693e-02 1.310778750785085156e-01 -1.676049475879352532e-02 -1.357786001431926237e-01 3.598237188341068399e-02 1.579854637074342219e-02 -7.291769102869155063e-04 -1.181503963024674482e-02 -3.233079549189028703e-03 1.024613238340906646e-03 -6.042385479751375804e-05 -2.967268511187599531e-03 2.571625332213882398e-03 4.850619781094086570e-03 1.260376887050301473e-02
