# R [Mpc]	DeltaSigma_t [M_sun / pc^2]	DeltaSigma_t_err [M_sun / pc^2]	DeltaSigma_x [M_sun / pc^2]	DeltaSigma_x_err [M_sun / pc^2]
6.710570359034188914e-02 7.062682842113241577e+01 2.067688406211670227e+01 1.745199676046983939e+01 1.736655093478472267e+01
1.121871079790092707e-01 6.620021714694175330e+01 9.592837908147197723e+00 -7.194665066089126482e-01 1.015533541629097769e+01
1.862279156018641357e-01 5.576141582795535356e+01 5.172282776300043849e+00 -2.127933113660933073e-01 7.258293687883093703e+00
3.096610717226578324e-01 3.570424840734729344e+01 3.917233301548238789e+00 2.038967701648882969e+00 3.661702187835495614e+00
5.142286954509636132e-01 1.803459261306487704e+01 2.132150919322330918e+00 -4.442719465586182359e+00 2.210863888332814664e+00
8.541212520242930095e-01 8.753424297116191966e+00 1.357853876782724400e+00 1.720457308546225195e-01 1.208001708120418849e+00
1.418705404561984684e+00 6.822788503842120100e+00 8.659148664070513979e-01 2.727383037732887816e-01 7.187548459555682667e-01
2.355014469215202411e+00 3.594858228901733455e+00 4.385877483781092101e-01 -8.816400257645422289e-02 4.776857999080731942e-01
3.908443606751347499e+00 1.858953787373834432e+00 3.174742531286340319e-01 2.371965652229446608e-01 2.957873664692898807e-01
6.487659020926364484e+00 1.047249889287361846e+00 2.146364679734250325e-01 4.029732226296277309e-02 1.724000993976100293e-01
1.076694514686427340e+01 6.467641046134298133e-01 1.527708361764534284e-01 3.333097578024992597e-02 1.316590840426714870e-01
1.786450708001140697e+01 5.058250483391654173e-01 1.342162573760752042e-01 -9.251073745977161922e-02 8.951239730755146395e-02
2.961678335308911159e+01 4.314809120463106162e-01 1.078910214740815415e-01 -1.374301242960696522e-02 8.983451054066125818e-02
4.907393691861189211e+01 3.122185383054270069e-01 7.363759318724483194e-02 6.284014577487660735e-02 8.543732725191365007e-02
8.119027401081190476e+01 8.763513080699256164e-02 8.653250080567327640e-02 6.751727977189676821e-02 4.539175001846445373e-02
