# R [Mpc]	DeltaSigma_t [M_sun / pc^2]	DeltaSigma_t_err [M_sun / pc^2]	DeltaSigma_x [M_sun / pc^2]	DeltaSigma_x_err [M_sun / pc^2]
6.724051130178466951e-02 1.101532854869757330e+02 1.130023184315185958e+01 -5.486853684319414448e+00 8.841427094146441235e+00
1.118919280799346438e-01 7.893139399777847132e+01 5.632621746523438944e+00 -2.735566960483345689e+00 5.639362694806177245e+00
1.862879546772558959e-01 4.124425559314743595e+01 3.557361559184397670e+00 -3.919227172064596143e+00 3.544192763697429971e+00
3.091183282181360070e-01 3.425628508431879027e+01 1.946664563324750352e+00 1.565994034823378900e-01 2.053985935857530087e+00
5.140452080996921191e-01 2.000497720306601579e+01 1.336452942697346380e+00 1.256430449551491302e+00 1.223820197390798281e+00
8.538178742038330382e-01 1.325688807621857279e+01 7.807467374247349934e-01 1.023491480545934529e+00 7.292307068393014680e-01
1.418144435318730912e+00 7.589054441611954971e+00 4.401881702987282541e-01 7.377050306981616790e-02 4.348102046351713379e-01
2.354392497368523962e+00 4.091250007268182109e+00 2.928578961644275336e-01 -2.534938649835320468e-01 2.988558159152486793e-01
3.908685722873079360e+00 2.073983475304672641e+00 2.125172932844557050e-01 -1.029206760625594368e-03 1.802354616083454431e-01
6.486247561297772357e+00 1.518996057546067480e+00 1.535438434882155923e-01 -4.022139162168172216e-02 1.139657240761835638e-01
1.075926039708679660e+01 9.094295500409270705e-01 1.098444203506176026e-01 -1.244173871910853324e-01 8.267116973848172290e-02
1.784215502393119124e+01 5.768347268873915690e-01 1.009176953884721589e-01 1.068303811658548597e-01 7.779198928365778365e-02
2.956918910531485523e+01 4.526007102633968771e-01 7.913895080643963686e-02 1.090926438210733374e-01 6.126608073797492476e-02
4.892197268598728499e+01 4.121113126778311875e-01 9.395995267835718923e-02 6.299878027814299897e-02 4.296721982759224567e-02
8.096622880502977182e+01 2.615249686834967280e-01 7.964981180444341557e-02 -1.372695805606853788e-02 2.779073424029547545e-02
