2.288170731002412026e+02 9.417545830186167422e+00 7.327785743327329016e+00 -6.071329641601765914e+00 9.964180882980371301e-01 -7.632191580756688687e-01 -7.648113612693971941e-01 -1.620824425825757809e+00 -4.218338512316421318e-01 -5.135752753792931502e-01 -1.600803513245471210e-01 3.543713049669727777e-01 7.024791200593655249e-01 3.249430105018482617e-01 3.741732669195011601e-02
9.417545830186167422e+00 8.209685594796602004e+01 2.146890018856874249e+00 -1.476643743136600573e-01 -3.161788091885341156e+00 -3.502017610264930303e-01 -4.221634066679420538e-01 3.249060108062536423e-01 1.307806672070757625e-01 -1.400204049177499951e-02 1.212830327887364085e-01 8.585544620211614519e-02 2.625119737382269891e-02 -6.834668298552049048e-02 -1.014996268102027165e-02
7.327785743327329016e+00 2.146890018856874249e+00 3.639496910163632748e+01 6.541205438323750565e-01 3.213298985664203022e-01 -6.984977653354905447e-02 -4.646708755762853360e-01 -4.292739484394632599e-01 -3.698021046336363860e-02 1.607260811204860168e-02 1.656277916616120116e-01 1.032078228085058086e-01 1.910152940571547553e-01 1.850601062279381634e-02 -9.897843311287006507e-02
-6.071329641601765914e+00 -1.476643743136600573e-01 6.541205438323750565e-01 1.349360992490339228e+01 -3.164719505563750035e-01 4.673177219557556605e-01 1.306239948591137179e-01 -4.185753877689115526e-02 5.243032928444608248e-02 5.679768443659378302e-02 1.367909941887742176e-01 2.982151351637931519e-02 -1.648463047258484984e-02 6.823356177163454606e-02 1.724050059847380065e-03
9.964180882980371301e-01 -3.161788091885341156e+00 3.213298985664203022e-01 -3.164719505563750035e-01 4.882401109895240232e+00 4.476921814437263558e-01 9.929431167096637589e-02 1.218020808413936978e-01 1.575072898839149638e-01 4.568528435566147211e-02 4.992066773137394681e-04 3.136057296678012446e-02 8.520727835856591048e-02 1.124133178812239398e-01 7.550071539000616228e-02
-7.632191580756688687e-01 -3.502017610264930303e-01 -6.984977653354905447e-02 4.673177219557556605e-01 4.476921814437263558e-01 2.267628782809422372e+00 1.237080406750597217e-01 1.152379013790046092e-01 3.020492071766281081e-02 6.570339865222968312e-02 3.813957946287374612e-02 1.080538738143672732e-02 1.099784854118946754e-02 -2.288285918318780018e-02 -1.063764252723093523e-02
-7.648113612693971941e-01 -4.221634066679420538e-01 -4.646708755762853360e-01 1.306239948591137179e-01 9.929431167096637589e-02 1.237080406750597217e-01 6.883270050978793630e-01 1.622812183248343865e-01 6.179205426233174564e-02 2.101012258387769879e-02 1.199490003852645738e-02 1.222992504373296603e-02 -1.237823687682336297e-02 -1.220670271724918002e-02 -1.121332675840789293e-02
-1.620824425825757809e+00 3.249060108062536423e-01 -4.292739484394632599e-01 -4.185753877689115526e-02 1.218020808413936978e-01 1.152379013790046092e-01 1.622812183248343865e-01 3.976620642959006191e-01 6.525377994546997795e-02 3.598250722477444596e-02 1.159471021477195135e-02 4.012822954321315638e-03 5.128103323459949105e-03 -3.534039294328369073e-03 -1.196495422361534312e-02
-4.218338512316421318e-01 1.307806672070757625e-01 -3.698021046336363860e-02 5.243032928444608248e-02 1.575072898839149638e-01 3.020492071766281081e-02 6.179205426233174564e-02 6.525377994546997795e-02 1.694779538092605897e-01 4.674009369784820622e-02 2.788076755908161508e-02 9.447503466023937646e-03 -7.792370292391797258e-03 6.695002346098951826e-03 6.908985255979884291e-03
-5.135752753792931502e-01 -1.400204049177499951e-02 1.607260811204860168e-02 5.679768443659378302e-02 4.568528435566147211e-02 6.570339865222968312e-02 2.101012258387769879e-02 3.598250722477444596e-02 4.674009369784820622e-02 1.312882520905406802e-01 7.547872814786406315e-02 3.413305980377778076e-02 1.075533547155280156e-02 5.893229616019686479e-03 3.781158768936605536e-03
-1.600803513245471210e-01 1.212830327887364085e-01 1.656277916616120116e-01 1.367909941887742176e-01 4.992066773137394681e-04 3.813957946287374612e-02 1.199490003852645738e-02 1.159471021477195135e-02 2.788076755908161508e-02 7.547872814786406315e-02 1.260853217090790179e-01 7.322556132234783743e-02 2.088202661564849544e-02 1.051281935670901786e-02 -3.138756479379323054e-03
3.543713049669727777e-01 8.585544620211614519e-02 1.032078228085058086e-01 2.982151351637931519e-02 3.136057296678012446e-02 1.080538738143672732e-02 1.222992504373296603e-02 4.012822954321315638e-03 9.447503466023937646e-03 3.413305980377778076e-02 7.322556132234783743e-02 1.208432195541551124e-01 6.168716430864065736e-02 2.309535898742433313e-02 4.003753582174366527e-03
7.024791200593655249e-01 2.625119737382269891e-02 1.910152940571547553e-01 -1.648463047258484984e-02 8.520727835856591048e-02 1.099784854118946754e-02 -1.237823687682336297e-02 5.128103323459949105e-03 -7.792370292391797258e-03 1.075533547155280156e-02 2.088202661564849544e-02 6.168716430864065736e-02 1.061671834949393656e-01 4.930487033939248698e-02 1.195418394748981768e-02
3.249430105018482617e-01 -6.834668298552049048e-02 1.850601062279381634e-02 6.823356177163454606e-02 1.124133178812239398e-01 -2.288285918318780018e-02 -1.220670271724918002e-02 -3.534039294328369073e-03 6.695002346098951826e-03 5.893229616019686479e-03 1.051281935670901786e-02 2.309535898742433313e-02 4.930487033939248698e-02 9.284594286279382325e-02 5.257252651628527285e-02
3.741732669195011601e-02 -1.014996268102027165e-02 -9.897843311287006507e-02 1.724050059847380065e-03 7.550071539000616228e-02 -1.063764252723093523e-02 -1.121332675840789293e-02 -1.196495422361534312e-02 6.908985255979884291e-03 3.781158768936605536e-03 -3.138756479379323054e-03 4.003753582174366527e-03 1.195418394748981768e-02 5.257252651628527285e-02 9.326342286555458494e-02
